City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
351,Biltine,LK,2/2/2022 2:35,6.1241,83,1124,94,20,5.75
352,Ixtapa,LK,2/2/2022 2:35,6.1241,85,1127,94,20,5.75
353,Cabo San Lucas,LK,2/2/2022 2:35,6.1241,87,1130,94,20,5.75
354,Sulangan,LK,2/2/2022 2:35,6.1241,89,1133,94,20,5.75
355,Ewa Beach,LK,2/2/2022 2:35,6.1241,91,1136,94,20,5.75
356,Doha,LK,2/2/2022 2:35,6.1241,93,1139,94,20,5.75
357,Emerald,LK,2/2/2022 2:35,6.1241,95,1142,94,20,5.75
358,Catbalogan,LK,2/2/2022 2:35,6.1241,97,1145,94,20,5.75
359,Odienne,LK,2/2/2022 2:35,6.1241,99,1148,94,20,5.75
360,Tamandare,LK,2/2/2022 2:35,6.1241,101,1151,94,20,5.75
361,Bang Saphan,LK,2/2/2022 2:35,6.1241,103,1154,94,20,5.75
362,Tubruq,LK,2/2/2022 2:35,6.1241,105,1157,94,20,5.75
363,Tuatapere,LK,2/2/2022 2:35,6.1241,107,1160,94,20,5.75
364,San Cristobal,LK,2/2/2022 2:35,6.1241,109,1163,94,20,5.75
365,Kirovsk,LK,2/2/2022 2:35,6.1241,111,1166,94,20,5.75
366,Lushunkou,LK,2/2/2022 2:35,6.1241,113,1169,94,20,5.75
367,Yar-Sale,LK,2/2/2022 2:35,6.1241,115,1172,94,20,5.75
368,Esperance,LK,2/2/2022 2:35,6.1241,117,1175,94,20,5.75
369,Itatinga,LK,2/2/2022 2:35,6.1241,119,1178,94,20,5.75
370,Jertih,LK,2/2/2022 2:35,6.1241,121,1181,94,20,5.75
371,Panaba,LK,2/2/2022 2:35,6.1241,123,1184,94,20,5.75
372,Wahran,LK,2/2/2022 2:35,6.1241,125,1187,94,20,5.75
373,Hannibal,LK,2/2/2022 2:35,6.1241,127,1190,94,20,5.75
374,Empalme,LK,2/2/2022 2:35,6.1241,129,1193,94,20,5.75
375,Amapa,LK,2/2/2022 2:35,6.1241,131,1196,94,20,5.75
376,Oussouye,LK,2/2/2022 2:35,6.1241,133,1199,94,20,5.75
377,Geraldton,LK,2/2/2022 2:35,6.1241,135,1202,94,20,5.75
378,Elat,LK,2/2/2022 2:35,6.1241,137,1205,94,20,5.75
379,Sotnikovskoye,LK,2/2/2022 2:35,6.1241,139,1208,94,20,5.75
380,Dingtao,LK,2/2/2022 2:35,6.1241,141,1211,94,20,5.75
381,Obo,LK,2/2/2022 2:35,6.1241,143,1214,94,20,5.75
382,Aranos,LK,2/2/2022 2:35,6.1241,145,1217,94,20,5.75
383,Semey,LK,2/2/2022 2:35,6.1241,147,1220,94,20,5.75
384,Honiara,LK,2/2/2022 2:35,6.1241,149,1223,94,20,5.75
385,Porto Velho,LK,2/2/2022 2:35,6.1241,151,1226,94,20,5.75
386,Grand River South East,LK,2/2/2022 2:35,6.1241,153,1229,94,20,5.75
387,Rabo De Peixe,LK,2/2/2022 2:35,6.1241,155,1232,94,20,5.75
388,Mubende,LK,2/2/2022 2:35,6.1241,157,1235,94,20,5.75
389,Bourg-En-Bresse,LK,2/2/2022 2:35,6.1241,159,1238,94,20,5.75
390,Tahe,LK,2/2/2022 2:35,6.1241,161,1241,94,20,5.75
391,Dawei,LK,2/2/2022 2:35,6.1241,163,1244,94,20,5.75
392,Guerrero Negro,LK,2/2/2022 2:35,6.1241,165,1247,94,20,5.75
393,Muros,LK,2/2/2022 2:35,6.1241,167,1250,94,20,5.75
394,Konstantinovka,LK,2/2/2022 2:35,6.1241,169,1253,94,20,5.75
395,Labutta,LK,2/2/2022 2:35,6.1241,171,1256,94,20,5.75
396,Petropavlovsk-Kamchatskiy,LK,2/2/2022 2:35,6.1241,173,1259,94,20,5.75
397,Chhatarpur,LK,2/2/2022 2:35,6.1241,175,1262,94,20,5.75
398,Safwah,LK,2/2/2022 2:35,6.1241,177,1265,94,20,5.75
399,Santa Rosalia,LK,2/2/2022 2:35,6.1241,179,1268,94,20,5.75
400,Buraydah,LK,2/2/2022 2:35,6.1241,81,1271,94,20,5.75
401,North Myrtle Beach,LK,2/2/2022 2:35,6.1241,83,1274,94,20,5.75
402,Sechura,LK,2/2/2022 2:35,6.1241,85,1277,94,20,5.75
403,Hinesville,LK,2/2/2022 2:35,6.1241,87,1280,94,20,5.75
404,Nsanje,LK,2/2/2022 2:35,6.1241,89,1283,94,20,5.75
405,Vangaindrano,LK,2/2/2022 2:35,6.1241,91,1286,94,20,5.75
406,Soubre,LK,2/2/2022 2:35,6.1241,93,1289,94,20,5.75
407,Bacolod,LK,2/2/2022 2:35,6.1241,95,1292,94,20,5.75
408,Touros,LK,2/2/2022 2:35,6.1241,97,1295,94,20,5.75
409,Husavik,LK,2/2/2022 2:35,6.1241,99,1298,94,20,5.75
410,Gangotri,LK,2/2/2022 2:35,6.1241,101,1301,94,20,5.75
411,Mae Chan,LK,2/2/2022 2:35,6.1241,103,1304,94,20,5.75
412,Shaowu,LK,2/2/2022 2:35,6.1241,105,1307,94,20,5.75
413,Poya,LK,2/2/2022 2:35,6.1241,107,1310,94,20,5.75
414,Chernyshevskiy,LK,2/2/2022 2:35,6.1241,109,1313,94,20,5.75
415,Akdepe,LK,2/2/2022 2:35,6.1241,111,1316,94,20,5.75
416,Gaoua,LK,2/2/2022 2:35,6.1241,113,1319,94,20,5.75
417,Quelimane,LK,2/2/2022 2:35,6.1241,115,1322,94,20,5.75
418,Te Anau,LK,2/2/2022 2:35,6.1241,117,1325,94,20,5.75
419,Carlyle,LK,2/2/2022 2:35,6.1241,119,1328,94,20,5.75
420,Oranjestad,LK,2/2/2022 2:35,6.1241,121,1331,94,20,5.75
421,Beni,LK,2/2/2022 2:35,6.1241,123,1334,94,20,5.75
422,Matagami,LK,2/2/2022 2:35,6.1241,125,1337,94,20,5.75
423,Saint-Pierre,LK,2/2/2022 2:35,6.1241,127,1340,94,20,5.75
424,Ulaanbaatar,LK,2/2/2022 2:35,6.1241,129,1343,94,20,5.75
425,Angren,LK,2/2/2022 2:35,6.1241,131,1346,94,20,5.75
426,Lavrentiya,LK,2/2/2022 2:35,6.1241,133,1349,94,20,5.75
427,Louisbourg,LK,2/2/2022 2:35,6.1241,135,1352,94,20,5.75
428,Carahue,LK,2/2/2022 2:35,6.1241,137,1355,94,20,5.75
429,Baruun-Urt,LK,2/2/2022 2:35,6.1241,139,1358,94,20,5.75
430,Bongandanga,LK,2/2/2022 2:35,6.1241,141,1361,94,20,5.75
431,Scottsburgh,LK,2/2/2022 2:35,6.1241,143,1364,94,20,5.75
432,Ulladulla,LK,2/2/2022 2:35,6.1241,145,1367,94,20,5.75
433,Tucuma,LK,2/2/2022 2:35,6.1241,147,1370,94,20,5.75
434,Tartagal,LK,2/2/2022 2:35,6.1241,149,1373,94,20,5.75
435,Durusu,LK,2/2/2022 2:35,6.1241,151,1376,94,20,5.75
436,Pastavy,LK,2/2/2022 2:35,6.1241,153,1379,94,20,5.75
437,Ambodifototra,LK,2/2/2022 2:35,6.1241,155,1382,94,20,5.75
438,Bonoua,LK,2/2/2022 2:35,6.1241,157,1385,94,20,5.75
439,Faya,LK,2/2/2022 2:35,6.1241,159,1388,94,20,5.75
440,Tigil,LK,2/2/2022 2:35,6.1241,161,1391,94,20,5.75
441,Champerico,LK,2/2/2022 2:35,6.1241,163,1394,94,20,5.75
442,Zholymbet,LK,2/2/2022 2:35,6.1241,165,1397,94,20,5.75
443,Halifax,LK,2/2/2022 2:35,6.1241,167,1400,94,20,5.75
444,Santa Ana,LK,2/2/2022 2:35,6.1241,169,1403,94,20,5.75
445,Nelson Bay,LK,2/2/2022 2:35,6.1241,171,1406,94,20,5.75
446,Kavieng,LK,2/2/2022 2:35,6.1241,173,1409,94,20,5.75
447,Chokurdakh,LK,2/2/2022 2:35,6.1241,175,1412,94,20,5.75
448,Coquimbo,LK,2/2/2022 2:35,6.1241,177,1415,94,20,5.75
449,Kadykchan,LK,2/2/2022 2:35,6.1241,179,1418,94,20,5.75
450,Yomou,LK,2/2/2022 2:35,6.1241,81,1421,94,20,5.75
451,Camacha,LK,2/2/2022 2:35,6.1241,83,1424,94,20,5.75
452,Poli,LK,2/2/2022 2:35,6.1241,85,1427,94,20,5.75
453,Hihifo,LK,2/2/2022 2:35,6.1241,87,1430,94,20,5.75
454,Tazovskiy,LK,2/2/2022 2:35,6.1241,89,1433,94,20,5.75
455,Boralday,LK,2/2/2022 2:35,6.1241,91,1436,94,20,5.75
456,Mafinga,LK,2/2/2022 2:35,6.1241,93,1439,94,20,5.75
457,Sinfra,LK,2/2/2022 2:35,6.1241,95,1442,94,20,5.75
458,Jega,LK,2/2/2022 2:35,6.1241,97,1445,94,20,5.75
459,Pryozerne,LK,2/2/2022 2:35,6.1241,99,1448,94,20,5.75
460,Northam,LK,2/2/2022 2:35,6.1241,101,1451,94,20,5.75
461,Khandbari,LK,2/2/2022 2:35,6.1241,103,1454,94,20,5.75
462,Deputatskiy,LK,2/2/2022 2:35,6.1241,105,1457,94,20,5.75
463,Pekan,LK,2/2/2022 2:35,6.1241,107,1460,94,20,5.75
464,Ijaki,LK,2/2/2022 2:35,6.1241,109,1463,94,20,5.75
465,Umm Kaddadah,LK,2/2/2022 2:35,6.1241,111,1466,94,20,5.75
466,Nata,LK,2/2/2022 2:35,6.1241,113,1469,94,20,5.75
467,Bolshaya Dzhalga,LK,2/2/2022 2:35,6.1241,115,1472,94,20,5.75
468,Bereda,LK,2/2/2022 2:35,6.1241,117,1475,94,20,5.75
469,Luchow,LK,2/2/2022 2:35,6.1241,119,1478,94,20,5.75
470,Muborak,LK,2/2/2022 2:35,6.1241,121,1481,94,20,5.75
471,Clarksburg,LK,2/2/2022 2:35,6.1241,123,1484,94,20,5.75
472,Nador,LK,2/2/2022 2:35,6.1241,125,1487,94,20,5.75
473,Manuk Mangkaw,LK,2/2/2022 2:35,6.1241,127,1490,94,20,5.75
474,Saldanha,LK,2/2/2022 2:35,6.1241,129,1493,94,20,5.75
475,Vilya,LK,2/2/2022 2:35,6.1241,131,1496,94,20,5.75
476,Znamenskoye,LK,2/2/2022 2:35,6.1241,133,1499,94,20,5.75
477,Areia Branca,LK,2/2/2022 2:35,6.1241,135,1502,94,20,5.75
478,Hinton,LK,2/2/2022 2:35,6.1241,137,1505,94,20,5.75
479,Yirol,LK,2/2/2022 2:35,6.1241,139,1508,94,20,5.75
480,San Jose,LK,2/2/2022 2:35,6.1241,141,1511,94,20,5.75
481,Tsienyane,LK,2/2/2022 2:35,6.1241,143,1514,94,20,5.75
482,Pangody,LK,2/2/2022 2:35,6.1241,145,1517,94,20,5.75
483,Jawhar,LK,2/2/2022 2:35,6.1241,147,1520,94,20,5.75
484,Buqayq,LK,2/2/2022 2:35,6.1241,149,1523,94,20,5.75
485,Visby,LK,2/2/2022 2:35,6.1241,151,1526,94,20,5.75
486,Merauke,LK,2/2/2022 2:35,6.1241,153,1529,94,20,5.75
487,Qandala,LK,2/2/2022 2:35,6.1241,155,1532,94,20,5.75
488,Tarauaca,LK,2/2/2022 2:35,6.1241,157,1535,94,20,5.75
489,Kabanjahe,LK,2/2/2022 2:35,6.1241,159,1538,94,20,5.75
490,Duncan,LK,2/2/2022 2:35,6.1241,161,1541,94,20,5.75
491,Beloha,LK,2/2/2022 2:35,6.1241,163,1544,94,20,5.75
492,Goma,LK,2/2/2022 2:35,6.1241,165,1547,94,20,5.75
493,Sabang,LK,2/2/2022 2:35,6.1241,167,1550,94,20,5.75
494,Falealupo,LK,2/2/2022 2:35,6.1241,169,1553,94,20,5.75
495,Nur,LK,2/2/2022 2:35,6.1241,171,1556,94,20,5.75
496,Mangrol,LK,2/2/2022 2:35,6.1241,173,1559,94,20,5.75
497,Kefar Shemaryahu,LK,2/2/2022 2:35,6.1241,175,1562,94,20,5.75
498,Shamkhal,LK,2/2/2022 2:35,6.1241,177,1565,94,20,5.75
499,Auki,LK,2/2/2022 2:35,6.1241,179,1568,94,20,5.75
500,Sambava,LK,2/2/2022 2:35,6.1241,81,1571,94,20,5.75
501,Bardiyah,LK,2/2/2022 2:35,6.1241,83,1574,94,20,5.75
502,Dong Hoi,LK,2/2/2022 2:35,6.1241,85,1577,94,20,5.75
503,Milingimbi,LK,2/2/2022 2:35,6.1241,87,1580,94,20,5.75
504,Yankton,LK,2/2/2022 2:35,6.1241,89,1583,94,20,5.75
505,Pitimbu,LK,2/2/2022 2:35,6.1241,91,1586,94,20,5.75
506,Mecca,LK,2/2/2022 2:35,6.1241,93,1589,94,20,5.75
507,Birao,LK,2/2/2022 2:35,6.1241,95,1592,94,20,5.75
508,Fort Frances,LK,2/2/2022 2:35,6.1241,97,1595,94,20,5.75
509,Taoudenni,LK,2/2/2022 2:35,6.1241,99,1598,94,20,5.75
510,Padang,LK,2/2/2022 2:35,6.1241,101,1601,94,20,5.75
511,Zyryanka,LK,2/2/2022 2:35,6.1241,103,1604,94,20,5.75
512,Toora-Khem,LK,2/2/2022 2:35,6.1241,105,1607,94,20,5.75
513,Viligili,LK,2/2/2022 2:35,6.1241,107,1610,94,20,5.75
514,Otorohanga,LK,2/2/2022 2:35,6.1241,109,1613,94,20,5.75
515,Ruwi,LK,2/2/2022 2:35,6.1241,111,1616,94,20,5.75
516,Bandarbeyla,LK,2/2/2022 2:35,6.1241,113,1619,94,20,5.75
517,Buzdyak,LK,2/2/2022 2:35,6.1241,115,1622,94,20,5.75
518,Aki,LK,2/2/2022 2:35,6.1241,117,1625,94,20,5.75
519,Sandwick,LK,2/2/2022 2:35,6.1241,119,1628,94,20,5.75
520,Flin Flon,LK,2/2/2022 2:35,6.1241,121,1631,94,20,5.75
521,Jaszarokszallas,LK,2/2/2022 2:35,6.1241,123,1634,94,20,5.75
522,Ban Dung,LK,2/2/2022 2:35,6.1241,125,1637,94,20,5.75
523,Morehead,LK,2/2/2022 2:35,6.1241,127,1640,94,20,5.75
524,Longview,LK,2/2/2022 2:35,6.1241,129,1643,94,20,5.75
525,Bethel,LK,2/2/2022 2:35,6.1241,131,1646,94,20,5.75
526,Brae,LK,2/2/2022 2:35,6.1241,133,1649,94,20,5.75
527,Gillette,LK,2/2/2022 2:35,6.1241,135,1652,94,20,5.75
528,Uige,LK,2/2/2022 2:35,6.1241,137,1655,94,20,5.75
529,Humenne,LK,2/2/2022 2:35,6.1241,139,1658,94,20,5.75
530,Nishihara,LK,2/2/2022 2:35,6.1241,141,1661,94,20,5.75
531,Tabas,LK,2/2/2022 2:35,6.1241,143,1664,94,20,5.75
532,Zaprudnya,LK,2/2/2022 2:35,6.1241,145,1667,94,20,5.75
533,Vylkove,LK,2/2/2022 2:35,6.1241,147,1670,94,20,5.75
534,Catamarca,LK,2/2/2022 2:35,6.1241,149,1673,94,20,5.75
535,Mogzon,LK,2/2/2022 2:35,6.1241,151,1676,94,20,5.75
536,Kloulklubed,LK,2/2/2022 2:35,6.1241,153,1679,94,20,5.75
537,Kishanganj,LK,2/2/2022 2:35,6.1241,155,1682,94,20,5.75
538,Kerrobert,LK,2/2/2022 2:35,6.1241,157,1685,94,20,5.75
539,Senanga,LK,2/2/2022 2:35,6.1241,159,1688,94,20,5.75
540,Sabla,LK,2/2/2022 2:35,6.1241,161,1691,94,20,5.75
541,Richards Bay,LK,2/2/2022 2:35,6.1241,163,1694,94,20,5.75
542,Sarai,LK,2/2/2022 2:35,6.1241,165,1697,94,20,5.75
543,Smithers,LK,2/2/2022 2:35,6.1241,167,1700,94,20,5.75
544,Sao Felix Do Xingu,LK,2/2/2022 2:35,6.1241,169,1703,94,20,5.75
545,Lagoa,LK,2/2/2022 2:35,6.1241,171,1706,94,20,5.75
546,Gambo,LK,2/2/2022 2:35,6.1241,173,1709,94,20,5.75
547,Caraballeda,LK,2/2/2022 2:35,6.1241,175,1712,94,20,5.75
548,Mahajanga,LK,2/2/2022 2:35,6.1241,177,1715,94,20,5.75
549,Macenta,LK,2/2/2022 2:35,6.1241,179,1718,94,20,5.75
550,Moose Factory,LK,2/2/2022 2:35,6.1241,81,1721,94,20,5.75
551,Rio Gallegos,LK,2/2/2022 2:35,6.1241,83,1724,94,20,5.75
552,San Rafael,LK,2/2/2022 2:35,6.1241,85,1727,94,20,5.75
553,Gao,LK,2/2/2022 2:35,6.1241,87,1730,94,20,5.75
554,Altamont,LK,2/2/2022 2:35,6.1241,89,1733,94,20,5.75
555,Constantine,LK,2/2/2022 2:35,6.1241,91,1736,94,20,5.75
556,Kargasok,LK,2/2/2022 2:35,6.1241,93,1739,94,20,5.75
557,Lao Cai,LK,2/2/2022 2:35,6.1241,95,1742,94,20,5.75
558,Enkoping,LK,2/2/2022 2:35,6.1241,97,1745,94,20,5.75
559,Henties Bay,LK,2/2/2022 2:35,6.1241,99,1748,94,20,5.75
560,Santa Ines,LK,2/2/2022 2:35,6.1241,101,1751,94,20,5.75
561,Kiama,LK,2/2/2022 2:35,6.1241,103,1754,94,20,5.75
562,Kenai,LK,2/2/2022 2:35,6.1241,105,1757,94,20,5.75
563,Khonuu,LK,2/2/2022 2:35,6.1241,107,1760,94,20,5.75
564,Waghai,LK,2/2/2022 2:35,6.1241,109,1763,94,20,5.75
565,Teluknaga,LK,2/2/2022 2:35,6.1241,111,1766,94,20,5.75
566,Kulhudhuffushi,LK,2/2/2022 2:35,6.1241,113,1769,94,20,5.75
567,Valparaiso,LK,2/2/2022 2:35,6.1241,115,1772,94,20,5.75
568,Warqla,LK,2/2/2022 2:35,6.1241,117,1775,94,20,5.75
569,Mehamn,LK,2/2/2022 2:35,6.1241,119,1778,94,20,5.75
570,Alta Floresta,LK,2/2/2022 2:35,6.1241,121,1781,94,20,5.75
571,Jinchengjiang,LK,2/2/2022 2:35,6.1241,123,1784,94,20,5.75
572,Soe,LK,2/2/2022 2:35,6.1241,125,1787,94,20,5.75
573,Leon Valley,LK,2/2/2022 2:35,6.1241,127,1790,94,20,5.75
574,Cascais,LK,2/2/2022 2:35,6.1241,129,1793,94,20,5.75
575,Kribi,LK,2/2/2022 2:35,6.1241,131,1796,94,20,5.75
576,Asau,LK,2/2/2022 2:35,6.1241,133,1799,94,20,5.75
577,Kayerkan,LK,2/2/2022 2:35,6.1241,135,1802,94,20,5.75
578,Bur Gabo,LK,2/2/2022 2:35,6.1241,137,1805,94,20,5.75
579,Kudahuvadhoo,LK,2/2/2022 2:35,6.1241,139,1808,94,20,5.75
580,Fairmount,LK,2/2/2022 2:35,6.1241,141,1811,94,20,5.75
581,Hambantota,LK,2/2/2022 2:35,6.1241,143,1814,94,20,5.75
